order_id,product_id,category,sub_category,cost_price,list_price,quantity,discount_percent,discount_amount,sale_price,profit
7050,OFF-AR-10003179,Office Supplies,Art,10.0,10.0,2,4.0,0.4,9.6,-0.4
7051,OFF-BI-10004593,Office Supplies,Binders,180.0,210.0,5,2.0,4.2,205.8,25.8
7052,OFF-AR-10000914,Office Supplies,Art,20.0,20.0,2,5.0,1.0,19.0,-1.0
7053,OFF-PA-10000241,Office Supplies,Paper,30.0,30.0,1,5.0,1.5,28.5,-1.5
7054,TEC-AC-10000057,Technology,Accessories,100.0,120.0,4,5.0,6.0,114.0,14.0
7055,FUR-CH-10003774,Furniture,Chairs,290.0,360.0,5,3.0,10.8,349.2,59.2
7056,OFF-BI-10002824,Office Supplies,Binders,30.0,40.0,3,5.0,2.0,38.0,8.0
7057,OFF-BI-10004001,Office Supplies,Binders,100.0,120.0,9,2.0,2.4,117.6,17.6
7058,FUR-TA-10004619,Furniture,Tables,740.0,890.0,7,2.0,17.8,872.2,132.2
7059,OFF-ST-10000636,Office Supplies,Storage,40.0,50.0,3,2.0,1.0,49.0,9.0
7060,OFF-AP-10001469,Office Supplies,Appliances,70.0,80.0,2,2.0,1.6,78.4,8.4
7061,OFF-BI-10002897,Office Supplies,Binders,10.0,10.0,2,3.0,0.3,9.7,-0.3
7062,OFF-BI-10002432,Office Supplies,Binders,10.0,10.0,3,5.0,0.5,9.5,-0.5
7063,OFF-EN-10002592,Office Supplies,Envelopes,30.0,30.0,3,5.0,1.5,28.5,-1.5
7064,OFF-SU-10002522,Office Supplies,Supplies,10.0,10.0,2,3.0,0.3,9.7,-0.3
7065,OFF-AP-10003971,Office Supplies,Appliances,30.0,30.0,3,5.0,1.5,28.5,-1.5
7066,OFF-ST-10001496,Office Supplies,Storage,1110.0,1260.0,7,5.0,63.0,1197.0,87.0
7067,OFF-PA-10004782,Office Supplies,Paper,30.0,40.0,6,3.0,1.2,38.8,8.8
7068,OFF-BI-10000343,Office Supplies,Binders,0.0,0.0,2,2.0,0.0,0.0,0.0
7069,OFF-PA-10003591,Office Supplies,Paper,70.0,80.0,9,5.0,4.0,76.0,6.0
7070,OFF-PA-10001667,Office Supplies,Paper,10.0,10.0,1,2.0,0.2,9.8,-0.2
7071,OFF-PA-10004971,Office Supplies,Paper,10.0,10.0,2,5.0,0.5,9.5,-0.5
7072,OFF-AR-10001216,Office Supplies,Art,0.0,0.0,2,4.0,0.0,0.0,0.0
7073,OFF-PA-10004355,Office Supplies,Paper,10.0,10.0,1,2.0,0.2,9.8,-0.2
7074,OFF-AR-10001953,Office Supplies,Art,160.0,180.0,5,2.0,3.6,176.4,16.4
7075,OFF-BI-10004364,Office Supplies,Binders,0.0,0.0,4,4.0,0.0,0.0,0.0
7076,OFF-SU-10001165,Office Supplies,Supplies,10.0,10.0,2,2.0,0.2,9.8,-0.2
7077,OFF-EN-10001141,Office Supplies,Envelopes,50.0,50.0,5,2.0,1.0,49.0,-1.0
7078,OFF-BI-10000014,Office Supplies,Binders,20.0,20.0,7,2.0,0.4,19.6,-0.4
7079,OFF-AP-10000159,Office Supplies,Appliances,290.0,310.0,9,5.0,15.5,294.5,4.5
7080,OFF-AR-10003560,Office Supplies,Art,20.0,20.0,4,4.0,0.8,19.2,-0.8
7081,FUR-TA-10001768,Furniture,Tables,380.0,470.0,3,4.0,18.8,451.2,71.2
7082,TEC-AC-10002049,Technology,Accessories,950.0,1010.0,3,3.0,30.3,979.7,29.7
7083,OFF-BI-10003166,Office Supplies,Binders,20.0,20.0,5,3.0,0.6,19.4,-0.6
7084,OFF-AR-10003469,Office Supplies,Art,0.0,0.0,2,4.0,0.0,0.0,0.0
7085,TEC-PH-10002549,Technology,Phones,1400.0,1630.0,9,5.0,81.5,1548.5,148.5
7086,OFF-BI-10003476,Office Supplies,Binders,10.0,10.0,5,3.0,0.3,9.7,-0.3
7087,OFF-SU-10000157,Office Supplies,Supplies,170.0,190.0,2,2.0,3.8,186.2,16.2
7088,OFF-ST-10003123,Office Supplies,Storage,90.0,100.0,3,3.0,3.0,97.0,7.0
7089,OFF-AR-10001955,Office Supplies,Art,70.0,80.0,4,3.0,2.4,77.6,7.6
7090,TEC-PH-10001809,Technology,Phones,100.0,120.0,1,3.0,3.6,116.4,16.4
7091,OFF-PA-10000474,Office Supplies,Paper,100.0,110.0,3,3.0,3.3,106.7,6.7
7092,OFF-AP-10001205,Office Supplies,Appliances,140.0,160.0,3,4.0,6.4,153.6,13.6
7093,OFF-AR-10004691,Office Supplies,Art,40.0,40.0,2,4.0,1.6,38.4,-1.6
7094,OFF-PA-10004996,Office Supplies,Paper,50.0,50.0,5,5.0,2.5,47.5,-2.5
7095,TEC-AC-10001908,Technology,Accessories,390.0,480.0,6,2.0,9.6,470.4,80.4
7096,OFF-BI-10000666,Office Supplies,Binders,120.0,150.0,6,5.0,7.5,142.5,22.5
7097,OFF-BI-10004318,Office Supplies,Binders,250.0,280.0,2,2.0,5.6,274.4,24.4
7098,OFF-BI-10003429,Office Supplies,Binders,30.0,30.0,5,5.0,1.5,28.5,-1.5
7099,OFF-PA-10003302,Office Supplies,Paper,280.0,320.0,9,5.0,16.0,304.0,24.0
7100,OFF-PA-10003302,Office Supplies,Paper,170.0,210.0,6,2.0,4.2,205.8,35.8
7101,OFF-EN-10002621,Office Supplies,Envelopes,20.0,20.0,3,4.0,0.8,19.2,-0.8
7102,OFF-PA-10000249,Office Supplies,Paper,20.0,20.0,2,2.0,0.4,19.6,-0.4
7103,OFF-BI-10000050,Office Supplies,Binders,10.0,10.0,3,3.0,0.3,9.7,-0.3
7104,OFF-ST-10003805,Office Supplies,Storage,340.0,420.0,2,4.0,16.8,403.2,63.2
7105,FUR-CH-10000785,Furniture,Chairs,710.0,760.0,6,4.0,30.4,729.6,19.6
7106,FUR-FU-10004909,Furniture,Furnishings,40.0,40.0,3,4.0,1.6,38.4,-1.6
7107,TEC-AC-10001553,Technology,Accessories,100.0,120.0,9,3.0,3.6,116.4,16.4
7108,TEC-PH-10004774,Technology,Phones,20.0,30.0,2,5.0,1.5,28.5,8.5
7109,OFF-AR-10004582,Office Supplies,Art,0.0,0.0,2,3.0,0.0,0.0,0.0
7110,OFF-ST-10000991,Office Supplies,Storage,400.0,460.0,4,4.0,18.4,441.6,41.6
7111,OFF-SU-10002522,Office Supplies,Supplies,10.0,10.0,2,4.0,0.4,9.6,-0.4
7112,OFF-AR-10004022,Office Supplies,Art,60.0,70.0,2,2.0,1.4,68.6,8.6
7113,OFF-SU-10001218,Office Supplies,Supplies,50.0,50.0,5,4.0,2.0,48.0,-2.0
7114,OFF-BI-10000174,Office Supplies,Binders,10.0,10.0,2,2.0,0.2,9.8,-0.2
7115,FUR-TA-10003392,Furniture,Tables,1500.0,1690.0,6,5.0,84.5,1605.5,105.5
7116,OFF-BI-10001890,Office Supplies,Binders,10.0,10.0,2,4.0,0.4,9.6,-0.4
7117,OFF-PA-10000167,Office Supplies,Paper,50.0,60.0,2,4.0,2.4,57.6,7.6
7118,OFF-BI-10003784,Office Supplies,Binders,0.0,0.0,1,3.0,0.0,0.0,0.0
7119,OFF-PA-10001184,Office Supplies,Paper,20.0,20.0,3,2.0,0.4,19.6,-0.4
7120,OFF-BI-10002103,Office Supplies,Binders,10.0,10.0,2,2.0,0.2,9.8,-0.2
7121,OFF-BI-10003091,Office Supplies,Binders,60.0,70.0,1,4.0,2.8,67.2,7.2
7122,OFF-PA-10001593,Office Supplies,Paper,30.0,40.0,7,2.0,0.8,39.2,9.2
7123,FUR-BO-10002598,Furniture,Bookcases,120.0,140.0,2,3.0,4.2,135.8,15.8
7124,FUR-FU-10000320,Furniture,Furnishings,10.0,10.0,3,2.0,0.2,9.8,-0.2
7125,OFF-PA-10001815,Office Supplies,Paper,110.0,140.0,3,2.0,2.8,137.2,27.2
7126,OFF-PA-10003971,Office Supplies,Paper,20.0,20.0,3,5.0,1.0,19.0,-1.0
7127,OFF-AR-10004685,Office Supplies,Art,10.0,10.0,3,4.0,0.4,9.6,-0.4
7128,OFF-PA-10001609,Office Supplies,Paper,20.0,20.0,5,3.0,0.6,19.4,-0.6
7129,FUR-FU-10000550,Furniture,Furnishings,20.0,20.0,4,5.0,1.0,19.0,-1.0
7130,TEC-AC-10004209,Technology,Accessories,30.0,40.0,4,3.0,1.2,38.8,8.8
7131,OFF-PA-10003022,Office Supplies,Paper,100.0,120.0,7,5.0,6.0,114.0,14.0
7132,FUR-TA-10001039,Furniture,Tables,250.0,260.0,3,4.0,10.4,249.6,-0.4
7133,TEC-PH-10002624,Technology,Phones,1750.0,1880.0,4,5.0,94.0,1786.0,36.0
7134,FUR-FU-10001473,Furniture,Furnishings,20.0,30.0,2,4.0,1.2,28.8,8.8
7135,TEC-PH-10001819,Technology,Phones,90.0,90.0,2,4.0,3.6,86.4,-3.6
7136,FUR-CH-10004287,Furniture,Chairs,710.0,830.0,3,3.0,24.9,805.1,95.1
7137,OFF-BI-10004728,Office Supplies,Binders,10.0,10.0,5,5.0,0.5,9.5,-0.5
7138,OFF-ST-10000918,Office Supplies,Storage,20.0,20.0,2,2.0,0.4,19.6,-0.4
7139,OFF-BI-10004593,Office Supplies,Binders,50.0,60.0,4,4.0,2.4,57.6,7.6
7140,FUR-BO-10001337,Furniture,Bookcases,230.0,290.0,3,4.0,11.6,278.4,48.4
7141,TEC-AC-10002473,Technology,Accessories,100.0,110.0,4,4.0,4.4,105.6,5.6
7142,FUR-FU-10003623,Furniture,Furnishings,130.0,140.0,5,4.0,5.6,134.4,4.4
7143,FUR-FU-10002045,Furniture,Furnishings,100.0,110.0,5,2.0,2.2,107.8,7.8
7144,TEC-PH-10002555,Technology,Phones,690.0,780.0,5,3.0,23.4,756.6,66.6
7145,OFF-BI-10002794,Office Supplies,Binders,10.0,10.0,1,5.0,0.5,9.5,-0.5
7146,FUR-TA-10004086,Furniture,Tables,120.0,150.0,3,5.0,7.5,142.5,22.5
7147,OFF-ST-10004946,Office Supplies,Storage,30.0,40.0,1,3.0,1.2,38.8,8.8
7148,OFF-PA-10000241,Office Supplies,Paper,80.0,90.0,3,3.0,2.7,87.3,7.3
7149,OFF-AP-10004036,Office Supplies,Appliances,50.0,50.0,3,3.0,1.5,48.5,-1.5
7150,TEC-PH-10001578,Technology,Phones,880.0,970.0,3,3.0,29.1,940.9,60.9
7151,FUR-CH-10002647,Furniture,Chairs,130.0,140.0,2,2.0,2.8,137.2,7.2
7152,FUR-TA-10003008,Furniture,Tables,150.0,180.0,2,2.0,3.6,176.4,26.4
7153,OFF-PA-10004071,Office Supplies,Paper,80.0,90.0,2,4.0,3.6,86.4,6.4
7154,OFF-AP-10004980,Office Supplies,Appliances,40.0,50.0,7,4.0,2.0,48.0,8.0
7155,FUR-FU-10000747,Furniture,Furnishings,240.0,280.0,6,4.0,11.2,268.8,28.8
7156,OFF-BI-10004492,Office Supplies,Binders,150.0,160.0,5,3.0,4.8,155.2,5.2
7157,OFF-LA-10004055,Office Supplies,Labels,0.0,0.0,1,2.0,0.0,0.0,0.0
7158,OFF-ST-10002485,Office Supplies,Storage,80.0,90.0,4,5.0,4.5,85.5,5.5
7159,OFF-PA-10001243,Office Supplies,Paper,10.0,10.0,1,5.0,0.5,9.5,-0.5
7160,TEC-PH-10004447,Technology,Phones,200.0,220.0,2,5.0,11.0,209.0,9.0
7161,OFF-FA-10002280,Office Supplies,Fasteners,20.0,20.0,4,2.0,0.4,19.6,-0.4
7162,OFF-PA-10004734,Office Supplies,Paper,20.0,20.0,3,4.0,0.8,19.2,-0.8
7163,OFF-BI-10000145,Office Supplies,Binders,20.0,20.0,5,2.0,0.4,19.6,-0.4
7164,OFF-EN-10004773,Office Supplies,Envelopes,200.0,250.0,8,5.0,12.5,237.5,37.5
7165,OFF-BI-10004970,Office Supplies,Binders,10.0,10.0,3,3.0,0.3,9.7,-0.3
7166,OFF-ST-10000604,Office Supplies,Storage,60.0,70.0,2,5.0,3.5,66.5,6.5
7167,OFF-AR-10003190,Office Supplies,Art,10.0,10.0,4,4.0,0.4,9.6,-0.4
7168,FUR-CH-10000155,Furniture,Chairs,630.0,720.0,3,4.0,28.8,691.2,61.2
7169,OFF-ST-10003058,Office Supplies,Storage,210.0,240.0,10,5.0,12.0,228.0,18.0
7170,FUR-TA-10004767,Furniture,Tables,150.0,170.0,3,5.0,8.5,161.5,11.5
7171,FUR-CH-10002372,Furniture,Chairs,120.0,150.0,2,3.0,4.5,145.5,25.5
7172,TEC-AC-10000158,Technology,Accessories,90.0,110.0,3,4.0,4.4,105.6,15.6
7173,TEC-AC-10000158,Technology,Accessories,110.0,140.0,5,2.0,2.8,137.2,27.2
7174,TEC-CO-10002313,Technology,Copiers,1940.0,2400.0,5,3.0,72.0,2328.0,388.0
7175,OFF-PA-10002581,Office Supplies,Paper,60.0,70.0,3,5.0,3.5,66.5,6.5
7176,OFF-AP-10001205,Office Supplies,Appliances,80.0,90.0,8,2.0,1.8,88.2,8.2
7177,OFF-ST-10000344,Office Supplies,Storage,20.0,30.0,3,4.0,1.2,28.8,8.8
7178,OFF-BI-10002897,Office Supplies,Binders,0.0,0.0,2,3.0,0.0,0.0,0.0
7179,OFF-BI-10003694,Office Supplies,Binders,10.0,10.0,3,2.0,0.2,9.8,-0.2
7180,TEC-PH-10001644,Technology,Phones,80.0,90.0,3,2.0,1.8,88.2,8.2
7181,OFF-AR-10002399,Office Supplies,Art,10.0,10.0,3,2.0,0.2,9.8,-0.2
7182,TEC-AC-10003063,Technology,Accessories,30.0,40.0,2,3.0,1.2,38.8,8.8
7183,OFF-BI-10002071,Office Supplies,Binders,20.0,20.0,5,4.0,0.8,19.2,-0.8
7184,FUR-CH-10004218,Furniture,Chairs,730.0,910.0,9,5.0,45.5,864.5,134.5
7185,OFF-SU-10000432,Office Supplies,Supplies,10.0,10.0,2,3.0,0.3,9.7,-0.3
7186,OFF-AR-10003183,Office Supplies,Art,10.0,10.0,3,5.0,0.5,9.5,-0.5
7187,FUR-CH-10002017,Furniture,Chairs,60.0,70.0,4,2.0,1.4,68.6,8.6
7188,FUR-FU-10003247,Furniture,Furnishings,20.0,20.0,2,4.0,0.8,19.2,-0.8
7189,OFF-AP-10001563,Office Supplies,Appliances,40.0,40.0,4,3.0,1.2,38.8,-1.2
7190,TEC-PH-10004908,Technology,Phones,180.0,200.0,3,4.0,8.0,192.0,12.0
7191,FUR-TA-10003392,Furniture,Tables,620.0,670.0,3,2.0,13.4,656.6,36.6
7192,OFF-BI-10004140,Office Supplies,Binders,10.0,10.0,4,2.0,0.2,9.8,-0.2
7193,OFF-AR-10003631,Office Supplies,Art,30.0,30.0,8,2.0,0.6,29.4,-0.6
7194,OFF-ST-10003716,Office Supplies,Storage,1120.0,1350.0,6,3.0,40.5,1309.5,189.5
7195,OFF-BI-10003274,Office Supplies,Binders,20.0,20.0,4,4.0,0.8,19.2,-0.8
7196,FUR-FU-10004848,Furniture,Furnishings,20.0,20.0,2,5.0,1.0,19.0,-1.0
7197,OFF-AR-10003504,Office Supplies,Art,20.0,20.0,5,3.0,0.6,19.4,-0.6
7198,OFF-LA-10000305,Office Supplies,Labels,10.0,10.0,2,2.0,0.2,9.8,-0.2
7199,OFF-AR-10001427,Office Supplies,Art,10.0,10.0,2,2.0,0.2,9.8,-0.2
7200,TEC-PH-10004614,Technology,Phones,130.0,140.0,2,5.0,7.0,133.0,3.0
7201,TEC-PH-10001944,Technology,Phones,110.0,120.0,1,3.0,3.6,116.4,6.4
7202,FUR-TA-10001039,Furniture,Tables,290.0,330.0,7,5.0,16.5,313.5,23.5
7203,FUR-FU-10003806,Furniture,Furnishings,650.0,760.0,5,5.0,38.0,722.0,72.0
7204,FUR-FU-10002111,Furniture,Furnishings,10.0,10.0,3,5.0,0.5,9.5,-0.5
7205,OFF-AR-10000817,Office Supplies,Art,10.0,10.0,2,5.0,0.5,9.5,-0.5
7206,FUR-FU-10001424,Furniture,Furnishings,20.0,20.0,2,4.0,0.8,19.2,-0.8
7207,TEC-MA-10002930,Technology,Machines,340.0,370.0,11,4.0,14.8,355.2,15.2
7208,OFF-AR-10003759,Office Supplies,Art,0.0,0.0,2,5.0,0.0,0.0,0.0
7209,OFF-PA-10001837,Office Supplies,Paper,20.0,20.0,4,2.0,0.4,19.6,-0.4
7210,OFF-PA-10001667,Office Supplies,Paper,10.0,10.0,2,4.0,0.4,9.6,-0.4
7211,OFF-PA-10000246,Office Supplies,Paper,20.0,30.0,3,4.0,1.2,28.8,8.8
7212,OFF-BI-10001078,Office Supplies,Binders,40.0,50.0,12,5.0,2.5,47.5,7.5
7213,OFF-BI-10000138,Office Supplies,Binders,10.0,10.0,3,4.0,0.4,9.6,-0.4
7214,OFF-LA-10002034,Office Supplies,Labels,10.0,10.0,3,3.0,0.3,9.7,-0.3
7215,OFF-AR-10000127,Office Supplies,Art,20.0,20.0,5,2.0,0.4,19.6,-0.4
7216,OFF-PA-10003172,Office Supplies,Paper,30.0,30.0,4,3.0,0.9,29.1,-0.9
7217,OFF-AR-10001246,Office Supplies,Art,10.0,10.0,3,4.0,0.4,9.6,-0.4
7218,OFF-BI-10002026,Office Supplies,Binders,60.0,60.0,2,2.0,1.2,58.8,-1.2
7219,TEC-AC-10000844,Technology,Accessories,300.0,340.0,4,4.0,13.6,326.4,26.4
7220,OFF-BI-10001575,Office Supplies,Binders,40.0,50.0,2,4.0,2.0,48.0,8.0
7221,OFF-BI-10004632,Office Supplies,Binders,250.0,270.0,3,5.0,13.5,256.5,6.5
7222,TEC-PH-10000193,Technology,Phones,130.0,140.0,3,2.0,2.8,137.2,7.2
7223,TEC-AC-10003441,Technology,Accessories,30.0,40.0,3,3.0,1.2,38.8,8.8
7224,TEC-PH-10004093,Technology,Phones,100.0,110.0,3,3.0,3.3,106.7,6.7
7225,OFF-AP-10002998,Office Supplies,Appliances,130.0,150.0,7,2.0,3.0,147.0,17.0
7226,FUR-FU-10000073,Furniture,Furnishings,30.0,30.0,4,2.0,0.6,29.4,-0.6
7227,OFF-PA-10001125,Office Supplies,Paper,110.0,120.0,5,4.0,4.8,115.2,5.2
7228,TEC-AC-10003033,Technology,Accessories,1080.0,1320.0,5,4.0,52.8,1267.2,187.2
7229,OFF-BI-10002498,Office Supplies,Binders,70.0,90.0,6,3.0,2.7,87.3,17.3
7230,OFF-PA-10004569,Office Supplies,Paper,20.0,20.0,3,4.0,0.8,19.2,-0.8
7231,OFF-BI-10002353,Office Supplies,Binders,20.0,30.0,2,4.0,1.2,28.8,8.8
7232,OFF-AP-10001564,Office Supplies,Appliances,410.0,470.0,2,5.0,23.5,446.5,36.5
7233,OFF-PA-10003673,Office Supplies,Paper,30.0,30.0,4,5.0,1.5,28.5,-1.5
7234,FUR-FU-10003347,Furniture,Furnishings,90.0,110.0,8,5.0,5.5,104.5,14.5
7235,OFF-PA-10001934,Office Supplies,Paper,10.0,10.0,2,5.0,0.5,9.5,-0.5
7236,OFF-BI-10000632,Office Supplies,Binders,60.0,70.0,2,5.0,3.5,66.5,6.5
7237,OFF-AR-10003190,Office Supplies,Art,10.0,10.0,3,4.0,0.4,9.6,-0.4
7238,TEC-MA-10000904,Technology,Machines,270.0,340.0,3,2.0,6.8,333.2,63.2
7239,FUR-FU-10000771,Furniture,Furnishings,40.0,40.0,7,2.0,0.8,39.2,-0.8
7240,OFF-EN-10001990,Office Supplies,Envelopes,40.0,40.0,7,3.0,1.2,38.8,-1.2
7241,FUR-FU-10002445,Furniture,Furnishings,70.0,70.0,7,5.0,3.5,66.5,-3.5
7242,OFF-BI-10003638,Office Supplies,Binders,80.0,90.0,6,2.0,1.8,88.2,8.2
7243,FUR-FU-10004864,Furniture,Furnishings,20.0,20.0,2,3.0,0.6,19.4,-0.6
7244,FUR-CH-10002024,Furniture,Chairs,3540.0,4420.0,9,3.0,132.6,4287.4,747.4
7245,OFF-AR-10002445,Office Supplies,Art,40.0,50.0,7,4.0,2.0,48.0,8.0
7246,OFF-ST-10001370,Office Supplies,Storage,310.0,350.0,5,2.0,7.0,343.0,33.0
7247,OFF-LA-10000305,Office Supplies,Labels,20.0,20.0,3,4.0,0.8,19.2,-0.8
7248,FUR-BO-10001972,Furniture,Bookcases,250.0,300.0,5,5.0,15.0,285.0,35.0
7249,OFF-ST-10002486,Office Supplies,Storage,30.0,40.0,8,4.0,1.6,38.4,8.4
7250,TEC-AC-10001874,Technology,Accessories,100.0,120.0,2,2.0,2.4,117.6,17.6
7251,TEC-AC-10003870,Technology,Accessories,810.0,990.0,3,3.0,29.7,960.3,150.3
7252,OFF-LA-10002473,Office Supplies,Labels,10.0,10.0,4,2.0,0.2,9.8,-0.2
7253,OFF-PA-10003790,Office Supplies,Paper,70.0,70.0,3,2.0,1.4,68.6,-1.4
7254,OFF-AP-10002684,Office Supplies,Appliances,300.0,360.0,3,3.0,10.8,349.2,49.2
7255,FUR-FU-10001037,Furniture,Furnishings,40.0,50.0,5,2.0,1.0,49.0,9.0
7256,OFF-ST-10000876,Office Supplies,Storage,40.0,50.0,4,5.0,2.5,47.5,7.5
7257,OFF-AR-10003732,Office Supplies,Art,10.0,10.0,2,5.0,0.5,9.5,-0.5
7258,OFF-PA-10000994,Office Supplies,Paper,570.0,630.0,6,2.0,12.6,617.4,47.4
7259,OFF-AR-10000940,Office Supplies,Art,10.0,10.0,5,4.0,0.4,9.6,-0.4
7260,OFF-PA-10004888,Office Supplies,Paper,40.0,50.0,7,4.0,2.0,48.0,8.0
7261,TEC-PH-10000441,Technology,Phones,110.0,130.0,1,5.0,6.5,123.5,13.5
7262,OFF-AR-10001231,Office Supplies,Art,10.0,10.0,7,4.0,0.4,9.6,-0.4
7263,TEC-PH-10003988,Technology,Phones,30.0,30.0,5,5.0,1.5,28.5,-1.5
7264,OFF-EN-10003068,Office Supplies,Envelopes,30.0,30.0,4,5.0,1.5,28.5,-1.5
7265,OFF-AR-10004260,Office Supplies,Art,150.0,180.0,7,2.0,3.6,176.4,26.4
7266,FUR-CH-10001973,Furniture,Chairs,150.0,160.0,2,4.0,6.4,153.6,3.6
7267,OFF-BI-10002824,Office Supplies,Binders,10.0,10.0,3,2.0,0.2,9.8,-0.2
7268,OFF-ST-10004950,Office Supplies,Storage,60.0,70.0,4,3.0,2.1,67.9,7.9
7269,OFF-PA-10004039,Office Supplies,Paper,70.0,90.0,2,4.0,3.6,86.4,16.4
7270,FUR-FU-10003374,Furniture,Furnishings,290.0,320.0,8,2.0,6.4,313.6,23.6
7271,FUR-BO-10001918,Furniture,Bookcases,230.0,270.0,2,5.0,13.5,256.5,26.5
7272,OFF-AP-10002287,Office Supplies,Appliances,20.0,20.0,4,3.0,0.6,19.4,-0.6
7273,OFF-SU-10004498,Office Supplies,Supplies,20.0,20.0,2,4.0,0.8,19.2,-0.8
7274,OFF-BI-10002557,Office Supplies,Binders,0.0,0.0,3,5.0,0.0,0.0,0.0
7275,TEC-PH-10004908,Technology,Phones,300.0,340.0,5,5.0,17.0,323.0,23.0
7276,FUR-FU-10000794,Furniture,Furnishings,50.0,60.0,7,2.0,1.2,58.8,8.8
7277,TEC-AC-10004171,Technology,Accessories,700.0,800.0,10,4.0,32.0,768.0,68.0
7278,TEC-PH-10002070,Technology,Phones,30.0,40.0,2,3.0,1.2,38.8,8.8
7279,TEC-AC-10003095,Technology,Accessories,370.0,390.0,3,2.0,7.8,382.2,12.2
7280,TEC-AC-10003832,Technology,Accessories,170.0,190.0,7,4.0,7.6,182.4,12.4
7281,OFF-BI-10003527,Office Supplies,Binders,2340.0,2540.0,2,4.0,101.6,2438.4,98.4
7282,TEC-MA-10001148,Technology,Machines,560.0,600.0,5,3.0,18.0,582.0,22.0
7283,OFF-BI-10002432,Office Supplies,Binders,0.0,0.0,3,2.0,0.0,0.0,0.0
7284,OFF-AR-10001374,Office Supplies,Art,30.0,30.0,5,4.0,1.2,28.8,-1.2
7285,FUR-FU-10000723,Furniture,Furnishings,70.0,70.0,2,2.0,1.4,68.6,-1.4
7286,TEC-AC-10003614,Technology,Accessories,50.0,50.0,4,3.0,1.5,48.5,-1.5
7287,TEC-AC-10004877,Technology,Accessories,10.0,10.0,1,4.0,0.4,9.6,-0.4
7288,FUR-FU-10004270,Furniture,Furnishings,50.0,60.0,3,2.0,1.2,58.8,8.8
7289,TEC-MA-10002210,Technology,Machines,510.0,560.0,3,2.0,11.2,548.8,38.8
7290,OFF-ST-10000675,Office Supplies,Storage,290.0,310.0,9,2.0,6.2,303.8,13.8
7291,OFF-BI-10004781,Office Supplies,Binders,50.0,50.0,2,2.0,1.0,49.0,-1.0
7292,OFF-LA-10004689,Office Supplies,Labels,30.0,30.0,9,3.0,0.9,29.1,-0.9
7293,TEC-MA-10001856,Technology,Machines,590.0,650.0,2,4.0,26.0,624.0,34.0
7294,FUR-FU-10000719,Furniture,Furnishings,50.0,60.0,7,2.0,1.2,58.8,8.8
7295,FUR-FU-10003849,Furniture,Furnishings,20.0,20.0,1,4.0,0.8,19.2,-0.8
7296,OFF-AR-10001725,Office Supplies,Art,40.0,40.0,2,5.0,2.0,38.0,-2.0
7297,OFF-FA-10000840,Office Supplies,Fasteners,10.0,10.0,6,5.0,0.5,9.5,-0.5
7298,OFF-ST-10000943,Office Supplies,Storage,80.0,80.0,5,2.0,1.6,78.4,-1.6
7299,FUR-TA-10002533,Furniture,Tables,230.0,290.0,4,5.0,14.5,275.5,45.5
7300,FUR-FU-10001546,Furniture,Furnishings,10.0,10.0,2,3.0,0.3,9.7,-0.3
7301,FUR-BO-10003546,Furniture,Bookcases,370.0,420.0,6,3.0,12.6,407.4,37.4
7302,OFF-BI-10004728,Office Supplies,Binders,0.0,0.0,3,3.0,0.0,0.0,0.0
7303,OFF-ST-10000025,Office Supplies,Storage,340.0,380.0,5,4.0,15.2,364.8,24.8
7304,FUR-CH-10003817,Furniture,Chairs,80.0,100.0,2,3.0,3.0,97.0,17.0
7305,OFF-PA-10000289,Office Supplies,Paper,10.0,10.0,2,5.0,0.5,9.5,-0.5
7306,FUR-TA-10001889,Furniture,Tables,720.0,890.0,3,5.0,44.5,845.5,125.5
7307,TEC-AC-10002305,Technology,Accessories,60.0,70.0,4,4.0,2.8,67.2,7.2
7308,FUR-CH-10004875,Furniture,Chairs,90.0,110.0,2,3.0,3.3,106.7,16.7
7309,OFF-EN-10001434,Office Supplies,Envelopes,150.0,160.0,3,5.0,8.0,152.0,2.0
7310,OFF-FA-10004395,Office Supplies,Fasteners,10.0,10.0,3,5.0,0.5,9.5,-0.5
7311,OFF-BI-10004632,Office Supplies,Binders,50.0,60.0,5,3.0,1.8,58.2,8.2
7312,OFF-BI-10000145,Office Supplies,Binders,0.0,0.0,2,4.0,0.0,0.0,0.0
7313,OFF-BI-10002498,Office Supplies,Binders,10.0,10.0,2,5.0,0.5,9.5,-0.5
7314,OFF-AR-10001761,Office Supplies,Art,40.0,40.0,8,5.0,2.0,38.0,-2.0
7315,TEC-PH-10001817,Technology,Phones,270.0,290.0,1,5.0,14.5,275.5,5.5
7316,OFF-AR-10004456,Office Supplies,Art,30.0,40.0,3,2.0,0.8,39.2,9.2
7317,FUR-TA-10001539,Furniture,Tables,110.0,140.0,1,4.0,5.6,134.4,24.4
7318,OFF-PA-10003205,Office Supplies,Paper,20.0,20.0,3,2.0,0.4,19.6,-0.4
7319,OFF-BI-10002813,Office Supplies,Binders,0.0,0.0,7,5.0,0.0,0.0,0.0
7320,TEC-PH-10002310,Technology,Phones,830.0,980.0,5,2.0,19.6,960.4,130.4
7321,FUR-FU-10003623,Furniture,Furnishings,130.0,140.0,5,4.0,5.6,134.4,4.4
7322,OFF-PA-10003424,Office Supplies,Paper,10.0,10.0,3,5.0,0.5,9.5,-0.5
